source,id,muni,date,time,severity,police,pedestrian,cyclist,lat,lng,rpa,interstate
MDOT,5358273,Wilmington,01/24/2024,12:58 AM,,Local,,,42.5395,-71.1498,MAPC,
MDOT,5359385,Braintree,01/24/2024,1:05 AM,,State,,,42.2268,-71.0201,MAPC,
MDOT,5362067,Malden,01/24/2024,1:06 AM,2,Local,,,42.4275,-71.0412,MAPC,
MDOT,5394476,Sudbury,01/24/2024,1:13 AM,,Local,,,42.3550,-71.4306,MAPC,
MDOT,5354368,Walpole,01/24/2024,1:31 AM,,Local,,,42.1584,-71.2323,MAPC,
MDOT,5376915,Bellingham,01/24/2024,1:32 AM,,Local,,,42.0963,-71.4706,MAPC,
MDOT,5355165,Saugus,01/24/2024,1:35 AM,,Local,,,42.4798,-71.0150,MAPC,
MDOT,5353181,Framingham,01/24/2024,1:47 AM,,Local,,,42.2847,-71.4055,MAPC,
MDOT,5358084,Wilmington,01/24/2024,1:49 AM,,Local,,,42.5324,-71.1363,MAPC,
MDOT,5354444,Woburn,01/24/2024,1:53 AM,,Local,,,42.5123,-71.1436,MAPC,
MDOT,5357595,Newton,01/24/2024,1:55 AM,,Local,,,42.3270,-71.2589,MAPC,
MDOT,5393016,Lynn,01/24/2024,2:11 AM,,Local,,,42.4855,-70.9487,MAPC,
MDOT,5358736,Salem,01/24/2024,2:19 AM,,Local,,,42.5235,-70.9057,MAPC,
MDOT,5354704,Revere,01/24/2024,2:23 AM,,State,,,42.4357,-70.9695,MAPC,
MDOT,5360760,Southborough,01/24/2024,2:33 AM,,Local,,,42.2670,-71.5309,MAPC,
MDOT,5352995,Marlborough,01/24/2024,2:39 AM,,Local,,,42.3575,-71.5515,MAPC,
MDOT,5361325,Boston,01/24/2024,3:17 AM,1,Local,1,,42.3334,-71.0734,MAPC,
MDOT,5436362,Ashland,01/24/2024,3:21 AM,,Local,,,42.2497,-71.4393,MAPC,
MDOT,5352948,Everett,01/24/2024,4:15 AM,2,Local,,,42.4098,-71.0624,MAPC,
MDOT,5357721,Sherborn,01/24/2024,4:22 AM,,Local,,,42.2567,-71.3703,MAPC,
MDOT,5355154,Beverly,01/24/2024,4:30 AM,,Local,,,42.5719,-70.8932,MAPC,
MDOT,5353412,Marlborough,01/24/2024,4:56 AM,2,Local,,,42.3432,-71.5647,MAPC,
MDOT,5356389,Littleton,01/24/2024,4:58 AM,,State,,,42.5247,-71.5170,MAPC,
MDOT,5356767,Lincoln,01/24/2024,5:40 AM,,Local,,,42.4085,-71.3271,MAPC,
MDOT,5401244,Cambridge,01/24/2024,6:10 AM,,Local,,,42.3734,-71.1039,MAPC,
MDOT,5360771,Wilmington,01/24/2024,6:15 AM,,Local,,,,,MAPC,
MDOT,5354371,Walpole,01/24/2024,6:29 AM,,Local,,,42.1585,-71.2221,MAPC,
MDOT,5354180,Boston,01/24/2024,6:33 AM,,State,,,,,MAPC,1
MDOT,5355364,Norwood,01/24/2024,6:34 AM,2,Local,,,42.2081,-71.1796,MAPC,
MDOT,5353768,Framingham,01/24/2024,6:40 AM,,Local,,,42.2783,-71.4094,MAPC,
MDOT,5355098,Medford,01/24/2024,6:43 AM,,Local,,,42.4182,-71.1097,MAPC,
MDOT,5354705,Revere,01/24/2024,6:50 AM,2,State,,,42.4084,-70.9918,MAPC,
MDOT,5353100,Franklin,01/24/2024,6:51 AM,,Local,,,42.0437,-71.4171,MAPC,
MDOT,5357228,Malden,01/24/2024,6:55 AM,,State,,,42.4228,-71.0866,MAPC,
MDOT,5357889,Newton,01/24/2024,7:03 AM,,State,,,42.3311,-71.2541,MAPC,1
MDOT,5357414,Quincy,01/24/2024,7:27 AM,,Local,,,42.2466,-71.0167,MAPC,
MDOT,5353946,Newton,01/24/2024,7:33 AM,,Local,,,42.3460,-71.2173,MAPC,
MDOT,5353829,Chelsea,01/24/2024,7:37 AM,,Local,,,42.3956,-71.0256,MAPC,
MDOT,5353195,Boston,01/24/2024,7:44 AM,,Local,,,42.3139,-71.1001,MAPC,
MDOT,5374737,Marshfield,01/24/2024,7:48 AM,,Local,,,42.0931,-70.6940,MAPC,
MDOT,5356972,Wenham,01/24/2024,7:53 AM,,Local,,,42.6023,-70.9165,MAPC,
MDOT,5353107,Dedham,01/24/2024,7:56 AM,,Local,,,42.2545,-71.1507,MAPC,
MDOT,5354127,Revere,01/24/2024,7:58 AM,,State,,,42.4009,-70.9875,MAPC,
MDOT,5362105,Framingham,01/24/2024,8:01 AM,,Local,,,42.2969,-71.4801,MAPC,
MDOT,5353154,Medford,01/24/2024,8:12 AM,2,Local,,,42.4205,-71.1157,MAPC,
MDOT,5357525,Burlington,01/24/2024,8:12 AM,,Local,,,42.5106,-71.2004,MAPC,
MDOT,5353494,Milton,01/24/2024,8:19 AM,,Local,,,42.2561,-71.0848,MAPC,
MDOT,5354543,Hudson,01/24/2024,8:19 AM,,Local,,,42.3761,-71.5542,MAPC,
MDOT,5367548,Stoneham,01/24/2024,8:24 AM,2,Local,,,42.4813,-71.0946,MAPC,
MDOT,5353151,Sharon,01/24/2024,8:35 AM,2,Local,,,42.1266,-71.2248,MAPC,
MDOT,5358194,Milford,01/24/2024,8:39 AM,,Local,,,42.1513,-71.5278,MAPC,
MDOT,5353819,Peabody,01/24/2024,8:40 AM,,Local,,,42.5458,-70.9813,MAPC,
MDOT,5355288,Braintree,01/24/2024,8:47 AM,,State,,,42.2058,-70.9928,MAPC,
MDOT,5360751,Southborough,01/24/2024,8:48 AM,,Local,,,42.2982,-71.4963,MAPC,
MDOT,5362167,Framingham,01/24/2024,8:50 AM,,Local,,,42.2959,-71.4379,MAPC,
MDOT,5356264,Canton,01/24/2024,9:00 AM,2,Local,,,42.2058,-71.1193,MAPC,
MDOT,5401283,Cambridge,01/24/2024,9:07 AM,,Local,,,42.3712,-71.0889,MAPC,
MDOT,5357122,Bedford,01/24/2024,9:12 AM,,State,,,42.5072,-71.2487,MAPC,
MDOT,5357440,Quincy,01/24/2024,9:15 AM,,Local,,,42.2391,-71.0049,MAPC,
MDOT,5357124,Bedford,01/24/2024,9:51 AM,,State,,,42.5072,-71.2487,MAPC,
MDOT,5357218,Stoneham,01/24/2024,9:55 AM,,State,,,42.4836,-71.1170,MAPC,1
MDOT,5355229,Medford,01/24/2024,10:00 AM,,State,,,,,MAPC,
MDOT,5424130,Randolph,01/24/2024,10:11 AM,,Local,,,42.1689,-71.0421,MAPC,
MDOT,5353444,Foxborough,01/24/2024,10:14 AM,,Local,,,42.0388,-71.2385,MAPC,
MDOT,5353961,Waltham,01/24/2024,10:32 AM,2,Local,,,42.3915,-71.2263,MAPC,
MDOT,5354388,Woburn,01/24/2024,10:47 AM,,Local,,,42.4770,-71.1589,MAPC,
MDOT,5392116,Lynn,01/24/2024,11:04 AM,2,Local,,1,42.4685,-70.9436,MAPC,
MDOT,5353389,Wellesley,01/24/2024,11:36 AM,,Local,,,42.3115,-71.2782,MAPC,
MDOT,5355103,Medford,01/24/2024,12:06 PM,,Local,,,42.4040,-71.1147,MAPC,
MDOT,5358866,Marlborough,01/24/2024,12:14 PM,,Local,,,42.3547,-71.5492,MAPC,
MDOT,5353223,Boston,01/24/2024,12:20 PM,,Local,,,42.3280,-71.0613,MAPC,
MDOT,5401254,Cambridge,01/24/2024,12:23 PM,,Local,,,42.3700,-71.1133,MAPC,
MDOT,5355576,Acton,01/24/2024,12:39 PM,,Local,,,42.4724,-71.4878,MAPC,
MDOT,5355097,Medford,01/24/2024,12:46 PM,,Local,,,42.4176,-71.1365,MAPC,
MDOT,5355221,Everett,01/24/2024,12:49 PM,2,State,,,42.4027,-71.0598,MAPC,
MDOT,5355904,Boston,01/24/2024,12:55 PM,,State,,,42.3616,-71.1457,MAPC,
MDOT,5357511,Burlington,01/24/2024,12:59 PM,2,Local,,,42.5018,-71.2341,MAPC,
MDOT,5401466,Cambridge,01/24/2024,1:01 PM,2,Local,1,,42.3737,-71.1008,MAPC,
MDOT,5355312,Framingham,01/24/2024,1:02 PM,,State,,,42.3109,-71.4304,MAPC,1
MDOT,5361965,Somerville,01/24/2024,1:16 PM,2,Local,1,,42.3867,-71.0808,MAPC,
MDOT,5357533,Norwell,01/24/2024,1:24 PM,,Local,,,42.1743,-70.8842,MAPC,
MDOT,5353507,Boston,01/24/2024,1:34 PM,,Local,,,42.3034,-71.0850,MAPC,
MDOT,5355338,Belmont,01/24/2024,1:47 PM,,Local,,,42.3863,-71.1885,MAPC,
MDOT,5355119,Natick,01/24/2024,2:13 PM,,Local,,,42.2905,-71.3530,MAPC,
MDOT,5362711,Wilmington,01/24/2024,2:14 PM,,Local,,,42.5563,-71.1920,MAPC,
MDOT,5362063,Malden,01/24/2024,2:17 PM,,Local,,,42.4257,-71.0676,MAPC,
MDOT,5357231,Medford,01/24/2024,2:29 PM,2,State,,,42.4254,-71.1031,MAPC,1
MDOT,5354093,Topsfield,01/24/2024,2:30 PM,,Local,,,42.6360,-70.9421,MAPC,
MDOT,5358681,Holliston,01/24/2024,2:53 PM,,Local,,,42.2020,-71.4290,MAPC,
MDOT,5354959,Middleton,01/24/2024,2:55 PM,,Local,,,42.5985,-70.9701,MAPC,
MDOT,5362061,Malden,01/24/2024,2:59 PM,,Local,,,42.4241,-71.0621,MAPC,
MDOT,5353202,Boston,01/24/2024,3:03 PM,,Local,,,42.3514,-71.1177,MAPC,
MDOT,5357506,Burlington,01/24/2024,3:25 PM,2,Local,,,42.5007,-71.2290,MAPC,
MDOT,5358271,Milford,01/24/2024,3:27 PM,,Local,,,42.1260,-71.5173,MAPC,
MDOT,5363596,Boston,01/24/2024,3:30 PM,,State,,,42.2935,-71.0968,MAPC,
MDOT,5353448,Bedford,01/24/2024,3:48 PM,,Local,,,42.4789,-71.2692,MAPC,
MDOT,5353526,Reading,01/24/2024,3:49 PM,,Local,,,42.5238,-71.1240,MAPC,
MDOT,5357453,Quincy,01/24/2024,3:51 PM,,Local,,,42.2495,-71.0025,MAPC,
MDOT,5353281,Everett,01/24/2024,4:03 PM,,Local,,,42.4045,-71.0479,MAPC,
MDOT,5353808,Peabody,01/24/2024,4:05 PM,,Local,,,42.5328,-70.9276,MAPC,
MDOT,5354044,Weston,01/24/2024,4:15 PM,,State,,,42.3387,-71.2780,MAPC,1
MDOT,5354816,Newton,01/24/2024,4:32 PM,,Local,,,42.3494,-71.2197,MAPC,
MDOT,5374746,Marshfield,01/24/2024,4:40 PM,,Local,,,42.0942,-70.7180,MAPC,
MDOT,5355121,Natick,01/24/2024,4:41 PM,,Local,,,42.3157,-71.3404,MAPC,
MDOT,5356552,Weymouth,01/24/2024,5:00 PM,,Local,,,42.1957,-70.9259,MAPC,
MDOT,5353393,Wellesley,01/24/2024,5:06 PM,2,Local,,,42.2867,-71.2891,MAPC,
MDOT,5361589,Marlborough,01/24/2024,5:14 PM,,Local,,,42.3610,-71.5559,MAPC,
MDOT,5362173,Framingham,01/24/2024,5:14 PM,,Local,,,42.3125,-71.3919,MAPC,
MDOT,5392117,Lynn,01/24/2024,5:17 PM,2,Local,1,,42.4651,-70.9702,MAPC,
MDOT,5353262,Quincy,01/24/2024,5:18 PM,,State,,,42.2302,-71.0307,MAPC,
MDOT,5357165,Hopkinton,01/24/2024,5:19 PM,,Local,,,42.2168,-71.5422,MAPC,
MDOT,5353994,Stoneham,01/24/2024,5:24 PM,2,State,,,42.4772,-71.1128,MAPC,1
MDOT,5354447,Woburn,01/24/2024,5:30 PM,,Local,,,42.5063,-71.1310,MAPC,
MDOT,5361756,Hamilton,01/24/2024,5:39 PM,,Local,,,42.6105,-70.8736,MAPC,
MDOT,5357600,Newton,01/24/2024,5:40 PM,,Local,,,42.3212,-71.2037,MAPC,
MDOT,5363571,Newton,01/24/2024,5:45 PM,2,State,1,,,,MAPC,
MDOT,5358467,Holbrook,01/24/2024,5:46 PM,,Local,,,42.1546,-71.0085,MAPC,
MDOT,5376923,Bellingham,01/24/2024,5:46 PM,,Local,,,42.0426,-71.4878,MAPC,
MDOT,5377996,Concord,01/24/2024,5:50 PM,2,Local,,,42.4473,-71.3603,MAPC,
MDOT,5360114,Boston,01/24/2024,5:52 PM,,State,,,42.3013,-71.1125,MAPC,
MDOT,5357869,Wellesley,01/24/2024,5:55 PM,,State,,,,,MAPC,1
MDOT,5354005,Westwood,01/24/2024,5:58 PM,,State,,,42.2232,-71.1693,MAPC,
MDOT,5355573,Hingham,01/24/2024,6:03 PM,,Local,,,42.2317,-70.8869,MAPC,
MDOT,5353810,Peabody,01/24/2024,6:12 PM,,Local,,,42.5489,-70.9859,MAPC,
MDOT,5354046,Newton,01/24/2024,6:19 PM,,State,,,42.3548,-71.1926,MAPC,1
MDOT,5355112,Natick,01/24/2024,6:29 PM,,Local,,,42.2989,-71.3869,MAPC,
MDOT,5353380,Sharon,01/24/2024,6:47 PM,2,Local,,,42.1354,-71.1700,MAPC,
MDOT,5357754,Bolton,01/24/2024,6:49 PM,,Local,,,42.4311,-71.5949,MAPC,
MDOT,5353962,Waltham,01/24/2024,6:59 PM,,Local,,,42.4109,-71.2337,MAPC,
MDOT,5353349,Franklin,01/24/2024,7:08 PM,2,Local,,,42.0743,-71.4235,MAPC,
MDOT,5353363,Beverly,01/24/2024,7:15 PM,,Local,,,,,MAPC,
MDOT,5355932,Boston,01/24/2024,7:15 PM,,State,,,,,MAPC,1
MDOT,5353967,Waltham,01/24/2024,7:23 PM,2,Local,,,42.3698,-71.2698,MAPC,
MDOT,5357175,Winchester,01/24/2024,7:30 PM,,Local,,,42.4461,-71.1484,MAPC,
MDOT,5353727,Medway,01/24/2024,7:35 PM,2,Local,,,42.1410,-71.4215,MAPC,
MDOT,5354019,Franklin,01/24/2024,7:42 PM,,State,,,42.0585,-71.3844,MAPC,1
MDOT,5392123,Lynn,01/24/2024,7:49 PM,,Local,,,42.5102,-70.9848,MAPC,
MDOT,5354463,Marlborough,01/24/2024,8:04 PM,,Local,,,42.3414,-71.5861,MAPC,
MDOT,5353775,Framingham,01/24/2024,8:07 PM,,Local,,,42.3065,-71.4105,MAPC,
MDOT,5354446,Woburn,01/24/2024,8:16 PM,,Local,,,42.5037,-71.1329,MAPC,
MDOT,5353963,Waltham,01/24/2024,8:30 PM,,Local,,,42.4075,-71.2384,MAPC,
MDOT,5353274,Boston,01/24/2024,8:32 PM,,Local,,,42.3495,-71.0860,MAPC,
MDOT,5355579,Hingham,01/24/2024,8:32 PM,,Local,,,42.2450,-70.8699,MAPC,
MDOT,5354170,Boston,01/24/2024,8:40 PM,,State,,,42.3580,-71.1178,MAPC,
MDOT,5355483,Revere,01/24/2024,8:52 PM,2,Local,,,42.4076,-71.0138,MAPC,
MDOT,5392120,Lynn,01/24/2024,9:11 PM,,Local,,,42.4697,-70.9568,MAPC,
MDOT,5357115,Wilmington,01/24/2024,9:41 PM,,State,,,42.5730,-71.1491,MAPC,1
MDOT,5354500,Marlborough,01/24/2024,9:46 PM,,Local,,,42.3514,-71.4881,MAPC,
MDOT,5354424,Woburn,01/24/2024,10:16 PM,,Local,,,42.4663,-71.1463,MAPC,
MDOT,5355883,Acton,01/24/2024,10:18 PM,,State,,,42.4803,-71.4503,MAPC,
MDOT,5361896,Newton,01/24/2024,10:33 PM,,State,,,42.3333,-71.2560,MAPC,1
MDOT,5355204,Wilmington,01/24/2024,10:45 PM,,State,,,42.5366,-71.1350,MAPC,1
MDOT,5354449,Milton,01/24/2024,10:52 PM,2,Local,,,42.2582,-71.0812,MAPC,
MDOT,5353717,Boston,01/24/2024,11:40 PM,,Local,,,42.3459,-71.0612,MAPC,
MDOT,5355930,Boston,01/25/2024,12:04 AM,2,State,,,,,MAPC,1
MDOT,5401258,Cambridge,01/25/2024,12:25 AM,,Local,,,42.3865,-71.1408,MAPC,
MDOT,5357345,Boston,01/25/2024,12:35 AM,,State,,,42.3600,-71.0526,MAPC,1
MDOT,5354997,Saugus,01/25/2024,1:45 AM,,Local,,,42.4597,-71.0194,MAPC,
MDOT,5353992,Beverly,01/25/2024,4:55 AM,2,State,,,,,MAPC,
MDOT,5353988,Reading,01/25/2024,5:02 AM,,Local,,,42.5258,-71.1021,MAPC,
MDOT,5353735,Dedham,01/25/2024,5:32 AM,,Local,,,42.2620,-71.1989,MAPC,
MDOT,5353482,Boston,01/25/2024,5:52 AM,2,Local,1,,42.3065,-71.0674,MAPC,
MDOT,5361473,Wrentham,01/25/2024,6:39 AM,2,Local,,,42.0752,-71.3342,MAPC,
MDOT,5357493,Quincy,01/25/2024,6:51 AM,,Local,,,42.2368,-70.9807,MAPC,
MDOT,5394478,Sudbury,01/25/2024,6:54 AM,2,Local,,,42.3849,-71.4185,MAPC,
MDOT,5353965,Waltham,01/25/2024,6:58 AM,,Local,,,42.3746,-71.2104,MAPC,
MDOT,5355388,Foxborough,01/25/2024,7:15 AM,,State,,,42.0593,-71.2328,MAPC,1
MDOT,5355915,Boston,01/25/2024,7:17 AM,,State,,,42.3564,-71.1196,MAPC,1
MDOT,5354045,Weston,01/25/2024,7:40 AM,,State,,,42.3352,-71.3088,MAPC,1
MDOT,5361481,Wrentham,01/25/2024,7:45 AM,2,Local,,,42.0388,-71.3725,MAPC,
MDOT,5392982,Lynn,01/25/2024,7:50 AM,,Local,,,42.4625,-70.9276,MAPC,
MDOT,5360705,Watertown,01/25/2024,8:06 AM,2,Local,,,42.3767,-71.1866,MAPC,
MDOT,5360161,Maynard,01/25/2024,8:08 AM,2,Local,,,42.4405,-71.4659,MAPC,
MDOT,5353964,Waltham,01/25/2024,8:13 AM,,Local,,,42.3776,-71.2263,MAPC,
MDOT,5355934,Chelsea,01/25/2024,8:15 AM,2,State,,,,,MAPC,
MDOT,5355392,Foxborough,01/25/2024,8:35 AM,,State,,,42.0383,-71.2455,MAPC,1
MDOT,5361307,Ipswich,01/25/2024,8:35 AM,,Local,,,42.6810,-70.8392,MAPC,
MDOT,5361978,Somerville,01/25/2024,8:44 AM,,Local,,,42.3950,-71.1067,MAPC,
MDOT,5355108,Natick,01/25/2024,8:52 AM,,Local,,,42.2725,-71.3163,MAPC,
MDOT,5353832,Chelsea,01/25/2024,9:00 AM,,Local,,,42.4008,-71.0374,MAPC,
MDOT,5360884,Canton,01/25/2024,9:17 AM,,Local,,,42.1553,-71.1064,MAPC,
MDOT,5401290,Cambridge,01/25/2024,9:17 AM,,Local,,,42.3643,-71.0921,MAPC,
MDOT,5353533,Melrose,01/25/2024,9:18 AM,,Local,,,42.4556,-71.0623,MAPC,
MDOT,5360906,Canton,01/25/2024,9:21 AM,2,Local,,,42.1724,-71.1391,MAPC,
MDOT,5358684,Holliston,01/25/2024,9:26 AM,,Local,,,42.1997,-71.4608,MAPC,
MDOT,5359985,Boston,01/25/2024,9:30 AM,2,State,,,,,MAPC,
MDOT,5357496,Quincy,01/25/2024,9:31 AM,2,Local,,,42.2643,-71.0184,MAPC,
MDOT,5401245,Cambridge,01/25/2024,9:36 AM,,Local,,,42.3689,-71.0804,MAPC,
MDOT,5357152,Dedham,01/25/2024,9:40 AM,,State,,,42.2543,-71.2114,MAPC,1
MDOT,5357063,Lexington,01/25/2024,10:02 AM,,Local,,,42.4459,-71.2224,MAPC,
MDOT,5355105,Medford,01/25/2024,10:18 AM,2,Local,,,42.4185,-71.1078,MAPC,
MDOT,5401246,Cambridge,01/25/2024,10:32 AM,,Local,,,42.3666,-71.0756,MAPC,
MDOT,5353968,Waltham,01/25/2024,10:37 AM,,Local,,,42.3971,-71.2565,MAPC,
MDOT,5353696,Peabody,01/25/2024,10:40 AM,,State,,,42.5301,-70.9926,MAPC,
MDOT,5354882,Gloucester,01/25/2024,10:56 AM,,Local,,,42.6168,-70.6582,MAPC,
MDOT,5353658,Braintree,01/25/2024,10:59 AM,2,Local,,,42.2093,-70.9972,MAPC,
MDOT,5353966,Waltham,01/25/2024,11:11 AM,,Local,,,42.3812,-71.2031,MAPC,
MDOT,5361037,Boston,01/25/2024,11:14 AM,2,State,,,42.3683,-71.1235,MAPC,
MDOT,5359994,Boston,01/25/2024,11:15 AM,,State,,,,,MAPC,1
MDOT,5354318,Wayland,01/25/2024,11:27 AM,,Local,,,42.3630,-71.3601,MAPC,
MDOT,5357476,Quincy,01/25/2024,11:44 AM,2,Local,,,42.2380,-70.9873,MAPC,
MDOT,5353728,Medway,01/25/2024,11:45 AM,,Local,,,42.1445,-71.4419,MAPC,
MDOT,5356971,Peabody,01/25/2024,11:49 AM,,Local,,,42.5228,-70.9199,MAPC,
MDOT,5357634,Danvers,01/25/2024,11:50 AM,,Local,,,42.5505,-70.9458,MAPC,
MDOT,5362170,Framingham,01/25/2024,11:56 AM,,Local,,,42.3104,-71.4044,MAPC,
MDOT,5353501,Milton,01/25/2024,11:57 AM,,Local,,,42.2230,-71.1182,MAPC,
MDOT,5365557,Milton,01/25/2024,11:57 AM,,Local,,,42.2230,-71.1182,MAPC,
MDOT,5353520,Melrose,01/25/2024,12:07 PM,,Local,,,42.4522,-71.0669,MAPC,
MDOT,5353726,Braintree,01/25/2024,12:15 PM,,Local,,,42.2067,-71.0219,MAPC,
MDOT,5357514,Burlington,01/25/2024,12:18 PM,,Local,,,42.4850,-71.2170,MAPC,
MDOT,5358500,Holbrook,01/25/2024,12:25 PM,2,Local,,,42.1547,-71.0085,MAPC,
MDOT,5357586,Danvers,01/25/2024,12:26 PM,,Local,,,42.5631,-70.9336,MAPC,
MDOT,5355570,Acton,01/25/2024,12:28 PM,,Local,,,42.4784,-71.4733,MAPC,
MDOT,5353827,Arlington,01/25/2024,12:43 PM,,Local,,,42.4134,-71.1557,MAPC,
MDOT,5354616,Waltham,01/25/2024,12:51 PM,,Local,,,42.3947,-71.2604,MAPC,
MDOT,5374743,Marshfield,01/25/2024,12:56 PM,,Local,,,42.0909,-70.7104,MAPC,
MDOT,5354401,Woburn,01/25/2024,1:40 PM,2,Local,,,42.5026,-71.1264,MAPC,
MDOT,5392106,Lynn,01/25/2024,1:48 PM,,Local,,,42.4676,-70.9421,MAPC,
MDOT,5357761,Bolton,01/25/2024,1:50 PM,2,Local,,,42.4332,-71.6084,MAPC,
MDOT,5353543,Boston,01/25/2024,1:54 PM,,Local,,,42.2703,-71.1205,MAPC,
MDOT,5353751,Boston,01/25/2024,1:57 PM,,Local,,,42.3264,-71.0752,MAPC,
MDOT,5360712,Watertown,01/25/2024,2:12 PM,,Local,,,42.3681,-71.1782,MAPC,
MDOT,5354961,Middleton,01/25/2024,2:19 PM,,Local,,,42.5928,-70.9906,MAPC,
MDOT,5353851,Chelsea,01/25/2024,2:27 PM,,Local,,,42.3990,-71.0406,MAPC,
MDOT,5399856,Cambridge,01/25/2024,2:35 PM,,Local,,,42.3822,-71.1240,MAPC,
MDOT,5357406,Quincy,01/25/2024,2:53 PM,,Local,,,42.2337,-71.0108,MAPC,
MDOT,5354141,Woburn,01/25/2024,3:04 PM,,State,,,42.4987,-71.1615,MAPC,1
MDOT,5356967,Peabody,01/25/2024,3:06 PM,,Local,,,42.5315,-70.9399,MAPC,
MDOT,5360766,Southborough,01/25/2024,3:10 PM,2,Local,,,42.3007,-71.4925,MAPC,
MDOT,5361263,Needham,01/25/2024,3:23 PM,,Local,,,42.2757,-71.2297,MAPC,
MDOT,5617778,Swampscott,01/25/2024,3:25 PM,,Local,,,42.4817,-70.9024,MAPC,
MDOT,5362066,Malden,01/25/2024,3:26 PM,,Local,,,42.4326,-71.0393,MAPC,
MDOT,5354716,Peabody,01/25/2024,3:30 PM,2,State,,,42.5310,-70.9523,MAPC,
MDOT,5364945,Rockland,01/25/2024,3:43 PM,2,Local,,,42.1596,-70.9029,MAPC,
MDOT,5356519,Weymouth,01/25/2024,3:46 PM,2,Local,1,,42.2426,-70.9558,MAPC,
MDOT,5399863,Cambridge,01/25/2024,3:55 PM,,Local,,,42.3891,-71.1178,MAPC,
MDOT,5354438,Woburn,01/25/2024,4:00 PM,,Local,,,42.4799,-71.1853,MAPC,
MDOT,5356395,Littleton,01/25/2024,4:02 PM,,State,,,42.5244,-71.5509,MAPC,
MDOT,5353544,Boston,01/25/2024,4:10 PM,,Local,,,42.3322,-71.0724,MAPC,
MDOT,5361226,Needham,01/25/2024,4:10 PM,,Local,,,42.3040,-71.2214,MAPC,
MDOT,5358079,Nahant,01/25/2024,4:21 PM,,Local,,,42.4265,-70.9222,MAPC,
MDOT,5356343,Wakefield,01/25/2024,4:32 PM,,Local,,,42.4930,-71.0688,MAPC,
MDOT,5354376,Walpole,01/25/2024,4:34 PM,,Local,,,42.1424,-71.2641,MAPC,
MDOT,5354709,Wakefield,01/25/2024,4:41 PM,,State,,,42.5227,-71.0841,MAPC,1
MDOT,5354187,Boston,01/25/2024,4:47 PM,,State,,,42.3487,-71.0923,MAPC,
MDOT,5358441,Holbrook,01/25/2024,4:53 PM,,Local,,,42.1480,-71.0133,MAPC,
MDOT,5355974,Boston,01/25/2024,5:01 PM,,State,,,42.3641,-71.0585,MAPC,1
MDOT,5392124,Lynn,01/25/2024,5:01 PM,2,Local,,,42.4674,-70.9529,MAPC,
MDOT,5353545,Reading,01/25/2024,5:14 PM,,Local,,,42.5084,-71.1240,MAPC,
MDOT,5354439,Woburn,01/25/2024,5:16 PM,,Local,,,42.5098,-71.1324,MAPC,
MDOT,5354488,Newton,01/25/2024,5:17 PM,,Local,,,42.3399,-71.2116,MAPC,
MDOT,5355267,Boston,01/25/2024,5:21 PM,,State,,,42.3005,-71.1067,MAPC,
MDOT,5357309,Waltham,01/25/2024,5:27 PM,,State,,,42.4119,-71.2577,MAPC,1
MDOT,5353547,Boston,01/25/2024,5:30 PM,2,Local,,,42.3095,-71.0579,MAPC,
MDOT,5353651,Westwood,01/25/2024,5:48 PM,2,Local,,,42.2223,-71.1699,MAPC,
MDOT,5354717,Woburn,01/25/2024,5:59 PM,,State,,,42.5023,-71.1191,MAPC,1
MDOT,5355976,Boston,01/25/2024,6:00 PM,,State,,,42.3487,-71.0594,MAPC,
MDOT,5354471,Marlborough,01/25/2024,6:06 PM,,Local,,,42.3484,-71.5081,MAPC,
MDOT,5353778,Framingham,01/25/2024,6:10 PM,2,Local,,,42.3112,-71.4170,MAPC,
MDOT,5354369,Stoneham,01/25/2024,6:10 PM,,Local,,,42.4813,-71.0946,MAPC,
MDOT,5356558,Weymouth,01/25/2024,6:10 PM,,Local,,,42.1710,-70.9553,MAPC,
MDOT,5353804,Peabody,01/25/2024,6:12 PM,,Local,,,42.5164,-70.9550,MAPC,
MDOT,5362179,Framingham,01/25/2024,6:13 PM,,Local,,,42.2992,-71.4081,MAPC,
MDOT,5353609,Braintree,01/25/2024,6:17 PM,,Local,,,42.2114,-70.9930,MAPC,
MDOT,5353659,Dedham,01/25/2024,6:24 PM,,Local,,,42.2459,-71.1725,MAPC,
MDOT,5357319,Foxborough,01/25/2024,6:28 PM,,State,,,42.0492,-71.2395,MAPC,1
MDOT,5391653,Randolph,01/25/2024,6:30 PM,,Local,,,42.1872,-71.0563,MAPC,
MDOT,5358165,Milford,01/25/2024,6:35 PM,,Local,,,42.1691,-71.5289,MAPC,
MDOT,5355052,Beverly,01/25/2024,6:36 PM,,Local,,,42.5506,-70.8780,MAPC,
MDOT,5359254,Lexington,01/25/2024,6:37 PM,,Local,,,42.4410,-71.2151,MAPC,
MDOT,5353550,Boston,01/25/2024,6:44 PM,,Local,,,42.3671,-71.0399,MAPC,
MDOT,5353553,Boston,01/25/2024,6:48 PM,,Local,1,,42.2824,-71.0919,MAPC,
MDOT,5361014,Foxborough,01/25/2024,6:53 PM,,State,,,42.0519,-71.2379,MAPC,1
MDOT,5354814,Newton,01/25/2024,6:59 PM,2,Local,1,,42.3499,-71.2069,MAPC,
MDOT,5362459,Framingham,01/25/2024,7:10 PM,,Local,,,42.3070,-71.3899,MAPC,
